"","value","count","lc20_bps_220","lc24_s_cla_250","s_usa_polygon_to_raster","bps_model","bps_name","groupveg","fri_replac","fri_mixed","fri_surfac","fri_allfir","label","region","forestname","raw_acres"
"167",4827,4127,1607,120,44,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Developed",9,"Chippewa National Forest",918
"168",4828,103,1613,180,44,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"Agriculture",9,"Chippewa National Forest",23
"169",4829,585,1605,180,44,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Agriculture",9,"Chippewa National Forest",130
"170",4830,517,1605,120,44,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Developed",9,"Chippewa National Forest",115
"171",4831,57,1606,3,44,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"C",9,"Chippewa National Forest",13
"172",4832,246,1593,3,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"C",9,"Chippewa National Forest",55
"173",4833,6,1605,4,44,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"D",9,"Chippewa National Forest",1
"174",4834,264,1608,5,44,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"E",9,"Chippewa National Forest",59
"175",4835,119,1593,180,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"Agriculture",9,"Chippewa National Forest",26
"176",4836,32,1593,1,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"A",9,"Chippewa National Forest",7
"177",4837,118,1593,5,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"E",9,"Chippewa National Forest",26
"178",4838,31,1593,120,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"Developed",9,"Chippewa National Forest",7
"179",4839,33,1593,7,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"UE",9,"Chippewa National Forest",7
"180",4840,11,1593,6,44,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"UN",9,"Chippewa National Forest",2
"181",4841,5,1606,7,44,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"UE",9,"Chippewa National Forest",1
"182",4842,129,1602,4,44,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"D",9,"Chippewa National Forest",29
"183",4843,23,1605,1,44,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"A",9,"Chippewa National Forest",5
"184",4844,13,1606,2,44,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"B",9,"Chippewa National Forest",3
"185",4845,3963,1588,3,44,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"C",9,"Chippewa National Forest",881
"186",4846,14721,2724,180,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"Agriculture",9,"Chippewa National Forest",3274
"187",4847,507443,2724,2,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"B",9,"Chippewa National Forest",112853
"188",4848,23469,2724,7,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"UE",9,"Chippewa National Forest",5219
"189",4849,70146,1590,3,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"C",9,"Chippewa National Forest",15600
"190",4850,166088,2724,4,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"D",9,"Chippewa National Forest",36937
"191",4851,30332,2724,6,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"UN",9,"Chippewa National Forest",6746
"192",4852,30641,2724,1,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"A",9,"Chippewa National Forest",6814
"193",4853,4362,2724,5,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"E",9,"Chippewa National Forest",970
"194",4854,51447,1597,4,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"D",9,"Chippewa National Forest",11442
"195",4855,16,1591,132,44,"13140_38_39_40_41_42_43_44_50","North-Central Interior Maple-Basswood Forest","Hardwood",1027,0,857,467,"Barren or Sparse",9,"Chippewa National Forest",4
"196",4856,5,1598,132,44,"13653_41","Boreal White Spruce-Fir-Hardwood Forest-Aspen-Birch","Conifer",112,243,0,76,"Barren or Sparse",9,"Chippewa National Forest",1
"197",4857,1629,1597,7,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"UE",9,"Chippewa National Forest",362
"198",4858,28,1597,132,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"Barren or Sparse",9,"Chippewa National Forest",6
"199",4859,38,1602,132,44,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"Barren or Sparse",9,"Chippewa National Forest",8
"200",4860,5784,1588,120,44,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Developed",9,"Chippewa National Forest",1286
"201",4861,46458,2724,120,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"Developed",9,"Chippewa National Forest",10332
"202",4862,4366,1590,180,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"Agriculture",9,"Chippewa National Forest",971
"203",4863,147095,1590,4,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"D",9,"Chippewa National Forest",32713
"204",4864,189,1588,1,44,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"A",9,"Chippewa National Forest",42
"205",4865,1109,1600,2,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"B",9,"Chippewa National Forest",247
"206",4866,3785,1600,3,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"C",9,"Chippewa National Forest",842
"207",4867,20,1607,1,44,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"A",9,"Chippewa National Forest",4
"208",4868,13882,1590,120,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"Developed",9,"Chippewa National Forest",3087
"209",4869,275,1600,120,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"Developed",9,"Chippewa National Forest",61
"210",4870,90,1600,6,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"UN",9,"Chippewa National Forest",20
"211",4871,5526,1590,1,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"A",9,"Chippewa National Forest",1229
"212",4872,158,1600,7,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"UE",9,"Chippewa National Forest",35
"213",4873,1673,1597,1,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"A",9,"Chippewa National Forest",372
"214",4874,36,1613,3,44,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"C",9,"Chippewa National Forest",8
"215",4875,62,1600,4,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"D",9,"Chippewa National Forest",14
"216",4876,3252,1597,180,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"Agriculture",9,"Chippewa National Forest",723
"217",4877,400,1613,120,44,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"Developed",9,"Chippewa National Forest",89
"218",4878,2327,1597,120,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"Developed",9,"Chippewa National Forest",518
"219",4879,4246,1590,6,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"UN",9,"Chippewa National Forest",944
"220",4880,9800,1590,7,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"UE",9,"Chippewa National Forest",2179
"221",4881,2358,1597,3,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"C",9,"Chippewa National Forest",524
"222",4882,2127,1590,5,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"E",9,"Chippewa National Forest",473
"223",4883,55,1600,180,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"Agriculture",9,"Chippewa National Forest",12
"224",4884,8,1606,120,44,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"Developed",9,"Chippewa National Forest",2
"225",4885,296,1590,2,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"B",9,"Chippewa National Forest",66
"226",4886,1,1600,1,44,"13950_41_42_43_49_52","North-Central Oak Barrens","Hardwood",341,246,5,5,"A",9,"Chippewa National Forest",0
"227",4887,6,1601,2,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"B",9,"Chippewa National Forest",1
"228",4888,2062,1601,5,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"E",9,"Chippewa National Forest",459
"229",4889,797,1601,4,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"D",9,"Chippewa National Forest",177
"230",4890,256,1601,120,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"Developed",9,"Chippewa National Forest",57
"231",4891,32,1601,6,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"UN",9,"Chippewa National Forest",7
"232",4892,132,1601,1,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"A",9,"Chippewa National Forest",29
"233",4893,104,1601,7,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"UE",9,"Chippewa National Forest",23
"234",4894,86,1601,3,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"C",9,"Chippewa National Forest",19
"235",4895,2,1601,180,44,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"Agriculture",9,"Chippewa National Forest",0
"236",4896,4,1606,180,44,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"Agriculture",9,"Chippewa National Forest",1
"237",4897,371,1603,6,44,"14120_39_40_41_42_43_50_51","North-Central Interior Sand and Gravel Tallgrass Prairie","Grassland",4,0,87,3,"UN",9,"Chippewa National Forest",83
"238",4898,5,1603,120,44,"14120_39_40_41_42_43_50_51","North-Central Interior Sand and Gravel Tallgrass Prairie","Grassland",4,0,87,3,"Developed",9,"Chippewa National Forest",1
"239",4899,2060,1599,2,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"B",9,"Chippewa National Forest",458
"240",4900,4577,1599,3,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"C",9,"Chippewa National Forest",1018
"241",4901,458,1599,1,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"A",9,"Chippewa National Forest",102
"242",4902,160,2724,132,44,"13622_41_50","Laurentian-Acadian Northern Pine(-Oak) Forest-Pine Dominated","Hardwood-Conifer",230,0,40,34,"Barren or Sparse",9,"Chippewa National Forest",36
"243",4903,183,1599,7,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"UE",9,"Chippewa National Forest",41
"244",4904,2,1603,2,44,"14120_39_40_41_42_43_50_51","North-Central Interior Sand and Gravel Tallgrass Prairie","Grassland",4,0,87,3,"B",9,"Chippewa National Forest",0
"245",4905,349,1593,132,47,"13440_41","Boreal Jack Pine-Black Spruce Forest","Conifer",82,0,0,82,"Barren or Sparse",9,"Superior National Forest",78
"246",4906,6,1606,2,47,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"B",9,"Superior National Forest",1
"247",4907,499,1590,4,47,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"D",9,"Superior National Forest",111
"248",4908,76,1590,3,47,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"C",9,"Superior National Forest",17
"249",4909,46,1602,4,47,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"D",9,"Superior National Forest",10
"250",4910,1,1607,180,47,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Agriculture",9,"Superior National Forest",0
"251",4911,10520,1597,3,47,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"C",9,"Superior National Forest",2340
"252",4912,1,1606,1,44,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"A",9,"Chippewa National Forest",0
"253",4913,161,1588,1,47,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"A",9,"Superior National Forest",36
"254",4914,5184,1588,3,47,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"C",9,"Superior National Forest",1153
"255",4915,27,1588,132,47,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Barren or Sparse",9,"Superior National Forest",6
"256",4916,2,1601,180,47,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"Agriculture",9,"Superior National Forest",0
"257",4917,3,1601,7,47,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"UE",9,"Superior National Forest",1
"258",4918,53,1602,132,47,"14072_41_50_51","Laurentian Pine-Oak Barrens-Jack Pine","Conifer",25,46,18,8,"Barren or Sparse",9,"Superior National Forest",12
"259",4919,13,1601,120,47,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"Developed",9,"Superior National Forest",3
"260",4920,5,1601,3,47,"14071_41_50_51","Laurentian Pine-Oak Barrens","Hardwood-Conifer",109,75,5,4,"C",9,"Superior National Forest",1
"261",4921,13,31,132,47,"0","Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",0,0,0,0,"Barren or Sparse",9,"Superior National Forest",3
"262",4922,510,1605,132,47,"14440_41_50_51","Eastern Boreal Floodplain","Hardwood",0,581,312,203,"Barren or Sparse",9,"Superior National Forest",113
"263",4923,4,1606,120,47,"14710_41_50","Central Interior and Appalachian Floodplain Systems","Riparian",0,432,67,58,"Developed",9,"Superior National Forest",1
"264",4924,1273,1597,2,47,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"B",9,"Superior National Forest",283
"265",6622,1,1609,3,44,"14790_41_42_47_48_50_51_53","Central Interior and Appalachian Swamp Systems","Riparian",987,0,0,987,"C",9,"Chippewa National Forest",0
"266",6623,108,1590,132,44,"13100_41_62","North-Central Interior Dry-Mesic Oak Forest and Woodland","Hardwood",74,56,23,13,"Barren or Sparse",9,"Chippewa National Forest",24
"267",6624,286,1599,120,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"Developed",9,"Chippewa National Forest",64
"268",6625,17,1613,1,44,"14940_41_50_51","Laurentian-Acadian Shrub-Herbaceous Wetland Systems","Riparian",18,0,0,18,"A",9,"Chippewa National Forest",4
"269",6626,45,1599,180,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"Agriculture",9,"Chippewa National Forest",10
"270",6627,29,1599,4,44,"13940_39_40_41","North-Central Interior Oak Savanna","Hardwood",550,165,5,5,"D",9,"Chippewa National Forest",6
"271",6628,10,1597,2,44,"13652_41","Boreal White Spruce-Fir-Hardwood Forest-Coastal","Conifer",939,1147,0,516,"B",9,"Chippewa National Forest",2
"272",6629,75011,1615,120,40,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"Developed",9,"Ottawa National Forest",16682
"273",6630,888395,1615,3,40,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"C",9,"Ottawa National Forest",197574
"274",6631,268646,1637,4,40,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"D",9,"Ottawa National Forest",59745
"275",6632,73209,1637,3,40,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"C",9,"Ottawa National Forest",16281
"276",6633,9154,1637,1,40,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"A",9,"Ottawa National Forest",2036
"277",6634,153350,1639,3,40,"14810_41_50_51_63","Laurentian-Acadian Alkaline Conifer-Hardwood Swamp","Riparian",989,0,0,989,"C",9,"Ottawa National Forest",34104
"278",6635,988638,1615,5,40,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"E",9,"Ottawa National Forest",219868
"279",6636,257135,1639,4,40,"14810_41_50_51_63","Laurentian-Acadian Alkaline Conifer-Hardwood Swamp","Riparian",989,0,0,989,"D",9,"Ottawa National Forest",57185
"280",6637,8049,1625,120,40,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"Developed",9,"Ottawa National Forest",1790
"281",6638,86047,1615,6,40,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"UN",9,"Ottawa National Forest",19136
"282",6639,16663,1615,2,40,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"B",9,"Ottawa National Forest",3706
"283",6640,34912,1615,7,40,"13022_41_50_51","Laurentian-Acadian Northern Hardwoods Forest-Hemlock","Hardwood",2040,0,0,2040,"UE",9,"Ottawa National Forest",7764
"284",6641,243203,1625,4,40,"13660_51_63_64_65_66","Laurentian-Acadian Pine-Hemlock-Hardwood Forest","Hardwood-Conifer",482,998,289,153,"D",9,"Ottawa National Forest",54087
"285",6642,5730,1637,6,40,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"UN",9,"Ottawa National Forest",1274
"286",6643,1820,1621,120,40,"13442_51","Boreal Jack Pine-Black Spruce Forest-Spruce-Fir","Conifer",112,0,0,112,"Developed",9,"Ottawa National Forest",405
"287",6644,74,1636,120,40,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"Developed",9,"Ottawa National Forest",16
"288",6645,880481,1623,4,40,"13651_51","Boreal White Spruce-Fir-Hardwood Forest-Inland","Conifer",490,524,0,253,"D",9,"Ottawa National Forest",195814
"289",6646,3720,1636,6,40,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"UN",9,"Ottawa National Forest",827
"290",6647,6411,1636,3,40,"14750_41_50_51_63_64_65_66","Laurentian-Acadian Floodplain Systems","Riparian",0,435,68,59,"C",9,"Ottawa National Forest",1426
"291",6648,4016,1637,7,40,"14770_40_41_50_51","Boreal Acidic Peatland Systems","Riparian",716,0,123,105,"UE",9,"Ottawa National Forest",893
"292",6649,205881,11,111,40,"0","Open Water","Open Water",0,0,0,0,"Water",9,"Ottawa National Forest",45787
